'0'
'0.00333309'
'-0.00800037'
'0.0014286'
'0.00111103'
'-0.000908852'
'-0.00192356'
'-0.00233364'
'-0.00411797'
'0.00447369'
'0.00357151'
'-0.00217438'
'0.00220013'
'-0.00277805'
'-0.00293064'
'0.00693607'
'0.0110607'
'0.00514317'
'0.00918961'
'0.00833321'
'-0.00255966'
'0.00174522'
'0.00122261'
'0.000638962'
'0.00020504'
'-0.00519562'
'-0.0105658'
'-0.0107269'
'-0.000964165'
'-0.00118637'
'-0.0112295'
'0.00365067'
'0.00861549'
'0.00843239'
'0.00833321'
'0.00816822'
'0.0130816'
'0.0129328'
'0.00779247'
'0.012785'
'0.0125933'
'0.0124702'
'0.0072937'
'0.0121841'
'0.00196552'
'0.00675774'
'0.0115061'
'0.00636864'
'0.00597954'
'0.00575733'
'0.00549507'
'0.00529099'
'0.00523853'
'0.00023365'
'9.25064e-05'
'0'
'0.00473499'
'0.00443554'
'-0.000981331'
'-0.00134373'
'-0.00660992'
'-0.00678635'
'0.00315952'
'-0.00185108'
'-0.00682068'
'0.00309181'
'-0.00214291'
'-0.00762844'
'0.00186157'
'0.00140285'
'-0.0039711'
'-0.00943947'
'0.000103951'
'-0.000169754'
'-0.00543499'
'-0.000826836'
'-0.00614262'
'-0.0115786'
'-0.00700569'
'-0.0024519'
'-0.00298023'
'-0.0085268'
'-0.00396919'
'-0.00452042'
'-0.00520706'
'-0.00567245'
'-0.0112133'
'-0.00171375'
'-0.00706196'
'-0.00245762'
'-0.00787258'
'-0.00325108'
'-0.00378323'
'-0.009305'
'-0.00978851'
'-0.000314713'
'0.00427437'
'-0.00610256'
'-0.00654793'
'-0.00178337'
'-0.00703907'
'-0.00726604'
'-0.00741386'
'-0.0125122'
'-0.0176554'
'-0.0177488'
'-0.0177231'
'-0.0126743'
'-0.00758076'
'-0.0125113'
'-0.0124207'
'-0.00726414'
'0.00295639'
'-0.00178337'
'0.0035162'
'0.0137882'
'0.004035'
'0.00432014'
'0.00964165'
'0.00489616'
'0.000103951'
'0.000226974'
'-0.00471497'
'-0.00963688'
'-0.0095787'
'-0.00954247'
'-0.0145264'
'-0.0146084'
'-0.0146694'
'-0.00971031'
'-0.0048275'
'-0.00505733'
'0.00956631'
'0.0140457'
'0.0233078'
'0.0224714'
'0.0164108'
'0.0201817'
'0.00879192'
'0.00724125'
'0.0057478'
'0.00936508'
'0.0129642'
'0.0167246'
'0.000709534'
'-0.00508595'
'-0.00571728'
'-0.00123787'
'-0.0117006'
'-0.00210762'
'0.00752449'
'-0.00280571'
'-0.00313091'
'0.0065794'
'0.00634193'
'0.00614071'
'0.00589371'
'0.00574493'
'0.0106306'
'0.0155802'
'0.0155764'
'0.015666'
'0.0207691'
'0.0108709'
'0.0110025'
'0.0161171'
